codigo_predial,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle
151600116900015,308353,V1313210485,SAMOA,CALLE
151600116900015,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900016,308353,V1313210485,SAMOA,CALLE
151600116900016,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900017,307942,V1313210367,LOS GOMEROS,CALLE
151600116900018,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900018,307942,V1313210367,LOS GOMEROS,CALLE
151600116900019,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900019,307942,V1313210367,LOS GOMEROS,CALLE
151600116900020,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900020,307942,V1313210367,LOS GOMEROS,CALLE
151600116900021,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900021,307942,V1313210367,LOS GOMEROS,CALLE
151600116900022,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900022,307942,V1313210367,LOS GOMEROS,CALLE
151600116900023,307942,V1313210367,LOS GOMEROS,CALLE
151600116900024,307942,V1313210367,LOS GOMEROS,CALLE
151600116900025,307942,V1313210367,LOS GOMEROS,CALLE
151600116900026,307942,V1313210367,LOS GOMEROS,CALLE
151600116900027,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900027,307942,V1313210367,LOS GOMEROS,CALLE
151600116900027,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600116900027,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900028,307942,V1313210367,LOS GOMEROS,CALLE
151600116900028,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600116900028,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900029,307942,V1313210367,LOS GOMEROS,CALLE
151600116900029,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900030,306567,V1313210062,VITACURA,AVENIDA
151600116900030,306660,V1313210071,ALIANZA,CALLE
151600116900030,306536,V1313210062,VITACURA,AVENIDA
151600116900030,306578,V1313210062,VITACURA,AVENIDA
151600116900030,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900030,307898,V1313210355,LOS ABETOS,CALLE
151600116900032,307329,V1313210249,FATIMA,CALLE
151600116900034,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900035,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900036,308353,V1313210485,SAMOA,CALLE
151600116900036,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900037,308353,V1313210485,SAMOA,CALLE
151600116900037,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900038,308353,V1313210485,SAMOA,CALLE
151600116900039,308353,V1313210485,SAMOA,CALLE
151600116900040,308353,V1313210485,SAMOA,CALLE
151600116900041,308353,V1313210485,SAMOA,CALLE
151600116900041,307329,V1313210249,FATIMA,CALLE
151600116900043,308353,V1313210485,SAMOA,CALLE
151600116900043,307329,V1313210249,FATIMA,CALLE
151600116900044,307942,V1313210367,LOS GOMEROS,CALLE
151600116900044,308353,V1313210485,SAMOA,CALLE
151600116900044,307941,V1313210367,LOS GOMEROS,CALLE
151600116900045,307942,V1313210367,LOS GOMEROS,CALLE
151600116900045,307941,V1313210367,LOS GOMEROS,CALLE
151600116900047,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900048,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900049,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900050,307942,V1313210367,LOS GOMEROS,CALLE
151600116900050,308353,V1313210485,SAMOA,CALLE
151600116900051,307942,V1313210367,LOS GOMEROS,CALLE
151600116900051,308353,V1313210485,SAMOA,CALLE
151600116900052,307942,V1313210367,LOS GOMEROS,CALLE
151600116900052,308353,V1313210485,SAMOA,CALLE
151600116900053,307942,V1313210367,LOS GOMEROS,CALLE
151600116900053,308353,V1313210485,SAMOA,CALLE
151600116900054,307942,V1313210367,LOS GOMEROS,CALLE
151600116900054,308353,V1313210485,SAMOA,CALLE
151600116900055,307942,V1313210367,LOS GOMEROS,CALLE
151600116900055,308353,V1313210485,SAMOA,CALLE
151600116900056,307942,V1313210367,LOS GOMEROS,CALLE
151600116900056,308353,V1313210485,SAMOA,CALLE
151600116900057,307942,V1313210367,LOS GOMEROS,CALLE
151600116900057,308353,V1313210485,SAMOA,CALLE
151600116900058,307942,V1313210367,LOS GOMEROS,CALLE
151600116900058,308353,V1313210485,SAMOA,CALLE
151600116900059,307942,V1313210367,LOS GOMEROS,CALLE
151600116900059,308353,V1313210485,SAMOA,CALLE
151600116900060,307942,V1313210367,LOS GOMEROS,CALLE
151600116900060,308353,V1313210485,SAMOA,CALLE
151600116900061,307942,V1313210367,LOS GOMEROS,CALLE
151600116900061,308353,V1313210485,SAMOA,CALLE
151600116900082,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900082,307942,V1313210367,LOS GOMEROS,CALLE
151600116900082,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600116900082,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900083,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900083,307942,V1313210367,LOS GOMEROS,CALLE
151600116900083,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600116900083,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900084,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900084,307942,V1313210367,LOS GOMEROS,CALLE
151600116900084,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600116900084,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900085,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900085,307942,V1313210367,LOS GOMEROS,CALLE
151600116900086,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900087,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900088,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900088,307942,V1313210367,LOS GOMEROS,CALLE
151600116900089,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900089,307942,V1313210367,LOS GOMEROS,CALLE
151600116900092,307942,V1313210367,LOS GOMEROS,CALLE
151600116900092,307941,V1313210367,LOS GOMEROS,CALLE
151600116900096,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600116900097,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900098,308353,V1313210485,SAMOA,CALLE
151600116900099,308353,V1313210485,SAMOA,CALLE
151600116900100,308353,V1313210485,SAMOA,CALLE
151600116900101,308353,V1313210485,SAMOA,CALLE
151600116900102,308353,V1313210485,SAMOA,CALLE
151600116900103,308353,V1313210485,SAMOA,CALLE
151600116900104,308353,V1313210485,SAMOA,CALLE
151600116900105,308353,V1313210485,SAMOA,CALLE
151600116900106,308353,V1313210485,SAMOA,CALLE
151600116900107,308353,V1313210485,SAMOA,CALLE
151600116900108,307942,V1313210367,LOS GOMEROS,CALLE
151600116900108,308353,V1313210485,SAMOA,CALLE
151600116900109,307942,V1313210367,LOS GOMEROS,CALLE
151600116900109,308353,V1313210485,SAMOA,CALLE
151600116900110,307942,V1313210367,LOS GOMEROS,CALLE
151600116900110,308353,V1313210485,SAMOA,CALLE
151600116900111,307942,V1313210367,LOS GOMEROS,CALLE
151600116900111,308353,V1313210485,SAMOA,CALLE
151600116900112,307942,V1313210367,LOS GOMEROS,CALLE
151600116900112,308353,V1313210485,SAMOA,CALLE
151600116900113,307942,V1313210367,LOS GOMEROS,CALLE
151600116900113,308353,V1313210485,SAMOA,CALLE
151600116900114,307942,V1313210367,LOS GOMEROS,CALLE
151600116900114,308353,V1313210485,SAMOA,CALLE
151600116900115,307942,V1313210367,LOS GOMEROS,CALLE
151600116900115,308353,V1313210485,SAMOA,CALLE
151600116900116,307942,V1313210367,LOS GOMEROS,CALLE
151600116900116,308353,V1313210485,SAMOA,CALLE
151600116900117,307942,V1313210367,LOS GOMEROS,CALLE
151600116900117,308353,V1313210485,SAMOA,CALLE
151600116900118,307942,V1313210367,LOS GOMEROS,CALLE
151600116900118,308353,V1313210485,SAMOA,CALLE
151600116900119,307942,V1313210367,LOS GOMEROS,CALLE
151600116900119,308353,V1313210485,SAMOA,CALLE
151600116900120,307942,V1313210367,LOS GOMEROS,CALLE
151600116900120,308353,V1313210485,SAMOA,CALLE
151600116900121,307942,V1313210367,LOS GOMEROS,CALLE
151600116900121,308353,V1313210485,SAMOA,CALLE
151600116900121,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600116900122,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116900122,307942,V1313210367,LOS GOMEROS,CALLE
151600116900123,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116990090,306085,V1313210045,LUIS CARRERA,AVENIDA
151600116990090,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600116990090,306572,V1313210062,VITACURA,AVENIDA
151600116990090,306102,V1313210045,LUIS CARRERA,AVENIDA
151600117100006,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600117100006,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600117100006,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100006,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100007,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600117100007,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600117100007,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100007,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100008,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600117100008,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600117100008,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100008,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600117100009,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100009,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100009,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100010,307412,V1313210272,GUADALAJARA,CALLE
151600117100010,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100010,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100010,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100011,307424,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117100011,307332,V1313210250,FEDERICO MISTRAL,CALLE
151600117100011,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600117300001,308085,V1313210414,MORELOS,CALLE
151600117300003,308085,V1313210414,MORELOS,CALLE
151600117300004,308085,V1313210414,MORELOS,CALLE
151600117300007,308085,V1313210414,MORELOS,CALLE
151600117300008,308085,V1313210414,MORELOS,CALLE
151600117300010,308085,V1313210414,MORELOS,CALLE
151600117300011,308085,V1313210414,MORELOS,CALLE
151600117300012,308085,V1313210414,MORELOS,CALLE
151600117300013,308085,V1313210414,MORELOS,CALLE
151600117300014,308085,V1313210414,MORELOS,CALLE
151600117300016,308085,V1313210414,MORELOS,CALLE
151600117300017,308085,V1313210414,MORELOS,CALLE
151600117300018,308085,V1313210414,MORELOS,CALLE
151600117500001,307176,V1313210215,DOLORES,CALLE
151600117500001,308085,V1313210414,MORELOS,CALLE
151600117500004,308085,V1313210414,MORELOS,CALLE
151600117500005,307176,V1313210215,DOLORES,CALLE
151600117500005,307412,V1313210272,GUADALAJARA,CALLE
151600117500006,307176,V1313210215,DOLORES,CALLE
151600117500006,307412,V1313210272,GUADALAJARA,CALLE
151600117500006,308085,V1313210414,MORELOS,CALLE
151600117500007,307412,V1313210272,GUADALAJARA,CALLE
151600117500007,308085,V1313210414,MORELOS,CALLE
151600117500008,307176,V1313210215,DOLORES,CALLE
151600117500008,308085,V1313210414,MORELOS,CALLE
151600117500009,307176,V1313210215,DOLORES,CALLE
151600117500009,308085,V1313210414,MORELOS,CALLE
151600117700001,307176,V1313210215,DOLORES,CALLE
151600117700002,307176,V1313210215,DOLORES,CALLE
151600117700003,307176,V1313210215,DOLORES,CALLE
151600117700004,307176,V1313210215,DOLORES,CALLE
151600117700005,307176,V1313210215,DOLORES,CALLE
151600117700006,307176,V1313210215,DOLORES,CALLE
151600117700008,308085,V1313210414,MORELOS,CALLE
151600117700009,308085,V1313210414,MORELOS,CALLE
151600117700010,307176,V1313210215,DOLORES,CALLE
151600117700010,308085,V1313210414,MORELOS,CALLE
151600117700012,308085,V1313210414,MORELOS,CALLE
151600117700013,308085,V1313210414,MORELOS,CALLE
151600117700014,308085,V1313210414,MORELOS,CALLE
151600117700015,307176,V1313210215,DOLORES,CALLE
151600117700015,308085,V1313210414,MORELOS,CALLE
151600118100001,307633,V1313210316,LA PEROUSE,CALLE
151600118100002,307633,V1313210316,LA PEROUSE,CALLE
151600118100003,307633,V1313210316,LA PEROUSE,CALLE
151600118100004,307633,V1313210316,LA PEROUSE,CALLE
151600118100005,307633,V1313210316,LA PEROUSE,CALLE
151600118100006,307633,V1313210316,LA PEROUSE,CALLE
151600118100007,307633,V1313210316,LA PEROUSE,CALLE
151600118100008,307942,V1313210367,LOS GOMEROS,CALLE
151600118100008,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600118100008,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600118100008,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600118100009,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600118100009,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600118100009,307425,V1313210278,HERNAN PRIETO VIAL,CALLE
151600118100010,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118100010,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600118100010,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600118100010,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600118100011,306660,V1313210071,ALIANZA,CALLE
151600118100015,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100015,307262,V1313210237,EL RETIRO,CALLE
151600118100016,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100016,307262,V1313210237,EL RETIRO,CALLE
151600118100017,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100017,307262,V1313210237,EL RETIRO,CALLE
151600118100018,306742,V1313210104,ARQUITECTO EUSEBIO CELLI,CALLE
151600118100018,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100019,306742,V1313210104,ARQUITECTO EUSEBIO CELLI,CALLE
151600118100019,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100020,306742,V1313210104,ARQUITECTO EUSEBIO CELLI,CALLE
151600118100020,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100021,306742,V1313210104,ARQUITECTO EUSEBIO CELLI,CALLE
151600118100021,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118100022,306742,V1313210104,ARQUITECTO EUSEBIO CELLI,CALLE
151600118100023,307303,V1313210244,ESPOZ,CALLE
151600118100024,306660,V1313210071,ALIANZA,CALLE
151600118100024,307942,V1313210367,LOS GOMEROS,CALLE
151600118100024,308353,V1313210485,SAMOA,CALLE
151600118100024,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600118100024,307373,V1313210260,FUENZALIDA COMAS,CALLE
151600118100025,306758,V1313210111,ARQUITECTO TEODORO BENTJERODT,CALLE
151600118300001,306649,V1313210065,AGUSTIN DENEGRI,CALLE
151600118300001,307631,V1313210316,LA PEROUSE,CALLE
151600118300001,307633,V1313210316,LA PEROUSE,CALLE
151600118300001,307634,V1313210316,LA PEROUSE,CALLE
151600118300001,306645,V1313210065,AGUSTIN DENEGRI,CALLE
151600118300001,306647,V1313210065,AGUSTIN DENEGRI,CALLE
151600118500001,307633,V1313210316,LA PEROUSE,CALLE
151600118500002,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500003,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500005,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500006,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500009,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500010,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500011,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500011,307497,V1313210295,JACQUES CAZOTTE,CALLE
151600118500011,307499,V1313210295,JACQUES CAZOTTE,CALLE
151600118500012,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500012,307497,V1313210295,JACQUES CAZOTTE,CALLE
151600118500012,307499,V1313210295,JACQUES CAZOTTE,CALLE
151600118500012,307498,V1313210295,JACQUES CAZOTTE,CALLE
151600118500014,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500014,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600118500015,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500015,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600118500016,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500016,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600118500019,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500020,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500021,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500024,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118500026,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118500026,307497,V1313210295,JACQUES CAZOTTE,CALLE
151600118500026,307499,V1313210295,JACQUES CAZOTTE,CALLE
151600118590004,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118590028,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118590073,307501,V1313210295,JACQUES CAZOTTE,CALLE
151600118590094,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118590147,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118590197,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118590259,306120,V1313210046,LUIS PASTEUR,AVENIDA
151600118590259,306133,V1313210046,LUIS PASTEUR,AVENIDA
151600118590259,306127,V1313210046,LUIS PASTEUR,AVENIDA
151600118590259,306156,V1313210046,LUIS PASTEUR,AVENIDA
151600118700001,307814,V1313210349,LO ARCAYA,CALLE
151600118700003,307133,V1313210203,CRETA,CALLE
151600118700003,307814,V1313210349,LO ARCAYA,CALLE
151600118700003,307261,V1313210236,EL PIREO,CALLE
151600118700004,307133,V1313210203,CRETA,CALLE
151600118700004,307261,V1313210236,EL PIREO,CALLE
151600118700005,307133,V1313210203,CRETA,CALLE
151600118700005,307261,V1313210236,EL PIREO,CALLE
151600118700006,307133,V1313210203,CRETA,CALLE
151600118700006,307261,V1313210236,EL PIREO,CALLE
151600118700007,307261,V1313210236,EL PIREO,CALLE
151600118700008,307261,V1313210236,EL PIREO,CALLE
151600118700009,307261,V1313210236,EL PIREO,CALLE
151600118700010,307261,V1313210236,EL PIREO,CALLE
151600118700011,306992,V1313210170,CARABOBO,CALLE
151600118700012,307261,V1313210236,EL PIREO,CALLE
151600118700013,307261,V1313210236,EL PIREO,CALLE
151600118700027,306992,V1313210170,CARABOBO,CALLE
151600118700028,306992,V1313210170,CARABOBO,CALLE
151600118700029,306992,V1313210170,CARABOBO,CALLE
151600118700030,306992,V1313210170,CARABOBO,CALLE
151600118900004,306796,V1313210121,AUSONIA,CALLE
151600118900005,306796,V1313210121,AUSONIA,CALLE
151600118900005,306797,V1313210121,AUSONIA,CALLE
151600118900007,307993,V1313210384,MANQUEHUE NORTE,CALLE
151600118900007,307997,V1313210384,MANQUEHUE NORTE,CALLE
151600118900010,306797,V1313210121,AUSONIA,CALLE
151600118900011,306797,V1313210121,AUSONIA,CALLE
151600118900012,306797,V1313210121,AUSONIA,CALLE
151600118900013,306797,V1313210121,AUSONIA,CALLE
151600118900014,306796,V1313210121,AUSONIA,CALLE
151600118900014,306797,V1313210121,AUSONIA,CALLE
151600118900015,306796,V1313210121,AUSONIA,CALLE
151600118900015,306797,V1313210121,AUSONIA,CALLE
151600118900016,306796,V1313210121,AUSONIA,CALLE
151600118900016,306797,V1313210121,AUSONIA,CALLE
151600118900018,306796,V1313210121,AUSONIA,CALLE
151600118900018,306797,V1313210121,AUSONIA,CALLE
151600118900019,306796,V1313210121,AUSONIA,CALLE
151600118900019,306797,V1313210121,AUSONIA,CALLE
151600118900020,306797,V1313210121,AUSONIA,CALLE
151600118900023,306175,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118900030,306203,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118900032,306203,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118900032,306175,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118900032,307436,V1313210282,IGUAZU,CALLE
151600118900058,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900059,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900060,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900061,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900062,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900063,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900064,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900065,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900066,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900067,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900070,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118900110,309050,V1313210633,LUIS PASTEUR,PASAJE
151600118900110,306797,V1313210121,AUSONIA,CALLE
151600118900111,306797,V1313210121,AUSONIA,CALLE
151600118990017,306164,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118990017,306203,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118990017,307318,V1313210244,ESPOZ,CALLE
151600118990017,306175,V1313210047,MANQUEHUE NORTE,AVENIDA
151600118990017,307304,V1313210244,ESPOZ,CALLE
151600118990017,307436,V1313210282,IGUAZU,CALLE
151600118990034,307993,V1313210384,MANQUEHUE NORTE,CALLE
151600118990034,307997,V1313210384,MANQUEHUE NORTE,CALLE
151600118990034,307996,V1313210384,MANQUEHUE NORTE,CALLE
151600118990056,307318,V1313210244,ESPOZ,CALLE
151600118990056,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600118990116,308937,V1313210605,JOAQUIN CERDA,PASAJE
151600119100001,306797,V1313210121,AUSONIA,CALLE
151600119100002,306797,V1313210121,AUSONIA,CALLE
151600119100002,308591,V1313210520,TRIESTE,CALLE
151600119100003,306797,V1313210121,AUSONIA,CALLE
151600119100003,308591,V1313210520,TRIESTE,CALLE
151600119100004,306797,V1313210121,AUSONIA,CALLE
151600119100004,308591,V1313210520,TRIESTE,CALLE
151600119100005,306796,V1313210121,AUSONIA,CALLE
151600119100005,306797,V1313210121,AUSONIA,CALLE
151600119100005,308591,V1313210520,TRIESTE,CALLE
151600119100006,306796,V1313210121,AUSONIA,CALLE
151600119100006,306797,V1313210121,AUSONIA,CALLE
