codigo_predial|manzent|bypassability|strategic_power
151600102500015|13132021002004|0.8172796263864565|110.0
151600102500016|13132021002004|0.6439742410303588|-15.0
151600102500037|13132021002004|0.8390517779164067|-15.0
151600234700008|13132021003035|0.6378495470657739|-43.5
151600234700007|13132021003035|0.8222899212998223|87.0
151600234700009|13132021003035|0.8371845949535193|-43.5
151600148100001|13132021003041|0.0|165.0
151600148100014|13132021003041|0.0|-165.0
151600146700052|13132021003046|1.0|28.0
151600146700053|13132021003046|1.0|28.0
151600146700054|13132021003046|0.7787050070380053|555.0
151600146700058|13132021003046|0.7782355305466238|-603.0
151600146700055|13132021003046|0.8653267541220363|-28.0
151600146700059|13132021003046|0.8653267541220363|-28.0
151600120100018|13132021003047|0.9097795750982514|356.0
151600120100023|13132021003047|0.9286239882266373|97.0
151600120100015|13132021003047|1.0|-355.0
151600120100016|13132021003047|0.9829105088335821|97.0
151600120100019|13132021003047|0.9293381818181818|125.0
151600120100020|13132021003047|0.9637443962143315|-97.0
151600120100021|13132021003047|0.9827541017979766|-113.0
151600120100003|13132021003047|0.0|-230.0
151600120100011|13132021003047|0.0|403.0
151600120100022|13132021003047|1.0|-442.0
151600119900008|13132021003049|0.6612167300380228|209.0
151600119900001|13132021003049|0.6261682242990654|-209.0
151600119900016|13132021003049|0.4527027027027027|-352.0
151600119900017|13132021003049|0.8699261992619927|335.0
151600119900010|13132021003049|0.8092105263157895|579.0
151600119900009|13132021003049|1.0|-297.0
151600120300014|13132021003050|0.6607142857142857|26.0
151600120300013|13132021003050|0.6727272727272727|-26.0
151600123900025|13132021004005|0.0|-174.0
151600123900012|13132021004005|0.0|-145.0
151600124100003|13132021004005|0.6666666666666666|0.0
151600124100009|13132021004005|0.875|0.0
151600123900022|13132021004005|0.6711798839458414|-60.0
151600123900023|13132021004005|0.6622137404580153|-46.0
151600124100013|13132021004005|0.0|0.0
151600124100007|13132021004005|0.5833333333333334|400.0
151600124100004|13132021004005|0.6666666666666666|0.0
151600124100006|13132021004005|0.875|0.0
151600117100007|13132021004014|0.8362553754548462|495.0
151600117100009|13132021004014|0.0|453.0
151600117100010|13132021004014|1.0|-463.0
151600117100006|13132021004014|0.8362553754548462|495.0
151600117100011|13132021004014|1.0|-757.0
151600117100008|13132021004014|1.0|-453.0
151600115100007|13132021004015|0.6715176715176715|-42.0
151600115100019|13132021004015|0.8213495575221239|-35.0
151600115100022|13132021004015|0.9|-35.0
151600115100020|13132021004015|0.8571428571428571|-35.0
151600115100021|13132021004015|0.8571428571428571|-35.0
151600115100016|13132021004015|0.6220806794055201|174.0
151600115100017|13132021004015|1.0|-14.0
151600115100024|13132021004015|0.625|14.0
151600115100014|13132021004015|1.0|170.0
151600115100015|13132021004015|0.7117408906882591|170.0
151600115100023|13132021004015|0.8333333333333334|14.0
151600115100025|13132021004015|0.8333333333333334|14.0
151600116900017|13132021004016|0.9040219378427788|-27.0
151600116900018|13132021004016|0.8029665263579876|-8.0
151600116900011|13132021004016|0.9457967377666249|97.0
151600116900028|13132021004016|0.8894519269235898|-100.0
151600116900029|13132021004016|0.925344440884332|-92.0
151600116900025|13132021004016|0.9421648390519985|99.0
151600116900026|13132021004016|0.9071518193224593|-116.0
151600116900027|13132021004016|0.8564458140729327|-116.0
151600116900024|13132021004016|1.0|-128.0
151600116900092|13132021004016|1.0|235.0
151600116900093|13132021004016|0.0|805.0
151600116900122|13132021004016|0.0|-121.0
151600116900082|13132021004016|0.0|85.0
151600116900020|13132021004016|0.897132722435708|13.0
151600116900045|13132021004016|0.0|143.0
151600116900019|13132021004016|0.7970553123756466|-5.0
151600116900012|13132021004016|0.0|385.0
151600116900108|13132021004017|0.8652919637695125|204.0
151600116900109|13132021004017|0.796128333558955|-2.0
151600116900110|13132021004017|0.7901914679207256|-2.0
151600116900050|13132021004017|0.8174786423458785|57.0
151600116900118|13132021004017|0.8854047890535918|-12.0
151600116900119|13132021004017|0.8487884860630351|-6.0
151600116900120|13132021004017|0.9026399155227033|-6.0
151600116900116|13132021004017|1.0|-6.0
151600116900117|13132021004017|0.9181510710259301|236.0
151600116900121|13132021004017|0.9310897435897436|180.0
151600116900057|13132021004017|0.9397285067873303|-30.0
151600116900058|13132021004017|0.9189129958360728|-30.0
151600116900059|13132021004017|0.8519605228060816|-30.0
151600116900010|13132021004017|0.9448321263989466|169.0
151600116900060|13132021004017|0.8931142957008039|-30.0
151600116900061|13132021004017|0.9448174931129476|-30.0
151600116900056|13132021004017|0.9653828161546858|-30.0
151600116900051|13132021004017|0.8079183068058645|35.0
151600116900111|13132021004017|0.8795859902042326|4.0
151600116900044|13132021004017|0.8852065321805955|240.0
151600116900052|13132021004017|0.891976927110645|364.0
151600116900112|13132021004017|0.8995253164556962|4.0
151600116900053|13132021004017|1.0|77.0
151600116900099|13132021004018|0.8447067502766507|-133.0
151600116900101|13132021004018|0.8387096774193549|-123.0
151600116900040|13132021004018|0.6284916201117319|648.0
151600116900041|13132021004018|0.6284916201117319|648.0
151600116900043|13132021004018|0.8439267886855242|53.0
151600116900107|13132021004018|0.6206558981889378|-149.0
151600116900102|13132021004018|0.8969491525423728|-112.0
151600116900007|13132021004018|0.6666666666666666|0.0
151600116900008|13132021004018|0.6666666666666666|0.0
151600116900105|13132021004018|0.8391188251001335|-175.0
151600116900016|13132021004018|0.0|96.0
151600116900098|13132021004018|0.9020581973030518|-140.0
151600116900100|13132021004018|0.7659715326050976|-130.0
151600116900005|13132021004018|0.0|941.0
151600116900035|13132021004018|0.0|-115.0
151600116900004|13132021004018|1.0|8.0
151600116900009|13132021004018|0.0|49.0
151600116900006|13132021004018|1.0|85.0
151600116900106|13132021004018|0.6313976377952756|-162.0
151600116900032|13132021004018|0.0|977.0
151600116900033|13132021004018|0.0|977.0
151600116900034|13132021004018|1.0|-83.0
151600109100002|13132021004020|0.0|-235.0
151600109100008|13132021004020|0.0|235.0
151600109100009|13132021004020|1.0|-298.0
151600109100030|13132021004020|0.0|537.0
151600120700024|13132021005023|0.0|-174.5
151600120700001|13132021005023|0.9722222222222222|137.0
151600120700004|13132021005023|0.8888888888888888|137.0
151600120700006|13132021005023|0.9259259259259259|137.0
151600120700007|13132021005023|0.9523809523809523|137.0
151600120700002|13132021005023|0.9523809523809523|137.0
151600120700003|13132021005023|0.9259259259259259|137.0
151600120700012|13132021005023|0.0|81.0
151600120700013|13132021005023|1.0|-155.5
151600120700005|13132021005023|0.8888888888888888|137.0
151600120700008|13132021005023|0.9722222222222222|137.0
151600120700036|13132021005023|0.6666666666666666|-171.5
151600120700038|13132021005023|0.5997023809523809|-31.5
151600120700026|13132021005023|0.0|-94.5
151600120700016|13132021005023|0.0|-175.5
151600120700037|13132021005023|0.6666666666666666|-171.5
151600120700018|13132021005023|0.0|402.0
151600120700020|13132021005023|1.0|-200.5
151600120700021|13132021005023|0.0|-49.5
151600120700019|13132021005023|0.0|-94.5
151600120700023|13132021005023|1.0|-200.5
151600120700009|13132021005023|0.0|305.0
151600120700030|13132021005023|1.0|-200.5
151600120700033|13132021005023|0.750465549348231|-172.5
151600120700010|13132021005023|0.0|242.0
151600121300016|13132021005026|0.0|548.0
151600121300038|13132021005026|0.0|-548.0
151600120500051|13132021005028|0.8142774230992456|1.0
151600120500049|13132021005028|1.0|-40.0
151600120500050|13132021005028|0.7284527518172378|207.0
151600120500009|13132021005028|0.7017326732673267|-82.0
151600120500010|13132021005028|0.6349384098544233|10.0
151600120500043|13132021005028|0.6509856630824373|-78.0
151600120500032|13132021005028|0.9263293679231761|198.0
151600120500033|13132021005028|0.871573137074517|125.0
151600120500034|13132021005028|0.7818767021539985|124.0
151600120500035|13132021005028|0.8766318537859008|566.0
151600120500036|13132021005028|1.0|125.0
151600120500001|13132021005028|1.0|-11.0
151600120500002|13132021005028|0.6110671936758894|332.0
151600120500046|13132021005028|0.0|-56.0
151600120500048|13132021005028|0.0|-38.0
151600120500044|13132021005028|0.8293978748524203|-34.0
151600120500042|13132021005028|0.8117318435754189|21.0
151600120500003|13132021005028|0.8461959496442255|-42.0
151600120500007|13132021005028|0.0|-66.0
151600121700006|13132021005030|0.968064952638701|246.0
151600121700007|13132021005030|0.9039676522618145|246.0
151600121700008|13132021005030|0.849913895880249|204.0
151600121700013|13132021005030|0.9819393678778757|39.0
151600121700014|13132021005030|0.9611856033874383|-48.0
151600121700015|13132021005030|0.8774359800289901|-48.0
151600121700009|13132021005030|0.9668474984930681|204.0
151600121700010|13132021005030|0.983780652635644|252.0
151600121700016|13132021005030|0.8908621246367452|252.0
151600121700020|13132021005030|0.0|-214.0
151600121700017|13132021005030|0.9588184187662901|504.0
151600121700004|13132021005030|1.0|-45.0
151600121700005|13132021005030|0.9891685250079644|198.0
151600121700011|13132021005030|1.0|-39.0
151600121700018|13132021005030|0.9851421188630491|207.0
151600121700019|13132021005030|1.0|-39.0
151600121700021|13132021005030|0.0|-219.0
151600121700001|13132021005030|0.0|-208.0
151600121700012|13132021005030|1.0|-252.0
151600121700002|13132021005030|0.0|-210.0
151600122500013|13132021005031|0.8052570432762126|45.0
151600122500001|13132021005031|0.925830258302583|-41.0
151600122500002|13132021005031|0.9671373555840822|219.0
151600122500003|13132021005031|0.9675099524849108|216.0
151600122500012|13132021005031|1.0|-78.0
151600122500019|13132021005031|0.9188793261307453|41.0
151600122500004|13132021005031|0.9586791147994468|-651.0
151600122500014|13132021005031|1.0|-443.0
151600103100036|13132021005033|0.0|541.0
151600103100019|13132021005033|0.967391304347826|0.0
151600103100020|13132021005033|0.9512195121951219|0.0
151600103100021|13132021005033|0.9305555555555556|0.0
151600103100022|13132021005033|0.9032258064516129|0.0
151600103100023|13132021005033|0.8974358974358975|0.0
151600103100024|13132021005033|0.9183673469387755|0.0
151600103100025|13132021005033|0.9296875|0.0
151600103100026|13132021005033|0.9292929292929293|4800.0
151600103100018|13132021005033|0.9803921568627451|0.0
151600103100012|13132021005033|0.6883764412589591|200.0
151600103100015|13132021005033|1.0|-79.0
151600103100119|13132021005033|0.0|5844.0
151600103100120|13132021005033|1.0|2280.0
151600103100014|13132021005033|0.6462843768285547|409.0
151600095100017|13132021005034|0.0|327.0
151600095100012|13132021005034|0.8234059302020467|-219.0
151600095100034|13132021005034|0.7493303571428571|-442.0
151600095100013|13132021005034|0.7900682513532596|219.0
151600095300002|13132021005035|1.0|1824.0
151600095300027|13132021005035|0.5285899094437257|2342.0
151600095300017|13132021005035|0.0|-1176.0
151600095300028|13132021005035|0.7343637670740475|-648.0
151600095300004|13132021005035|1.0|-1342.0
151600192500024|13132021005038|0.6581196581196581|-8.0
151600192500016|13132021005038|0.9014726507713885|-7.0
151600192500017|13132021005038|0.80065131425913|0.0
151600192500018|13132021005038|0.8566450970632156|0.0
151600192500019|13132021005038|0.89975635224504|0.0
151600192500032|13132021005038|0.7190201729106628|102.0
151600192500033|13132021005038|0.8285595682855957|125.0
151600192500029|13132021005038|0.6638655462184874|112.0
151600192500030|13132021005038|0.6694915254237288|102.0
151600192500025|13132021005038|0.6754385964912281|-29.0
151600192500006|13132021005038|0.6706021251475797|-9.0
151600192500007|13132021005038|0.662777129521587|1.0
151600192500031|13132021005038|0.8349555649597968|102.0
151600192500023|13132021005038|0.0|-2.0
151600107100032|13132021006001|0.0|265.5
151600107100033|13132021006001|0.0|265.5
151600107100022|13132021006001|0.0|-531.0
151600107100048|13132021006003|0.6666666666666666|-113.5
151600107100049|13132021006003|0.6666666666666666|-113.5
151600107100016|13132021006003|0.0|227.0
151600100100023|13132021006007|0.6176470588235294|-1185.5
151600100100046|13132021006007|0.7241379310344828|-1388.0
151600100100021|13132021006007|0.0|2573.5
151600099100001|13132021006012|0.6785714285714286|-45.0
151600099100010|13132021006012|0.6666666666666666|45.0
151600099100011|13132021006012|0.6666666666666666|45.0
151600099100012|13132021006012|0.76|-45.0
151600098900012|13132021006013|0.9192959149784125|-4.0
151600098900013|13132021006013|0.867430441898527|-4.0
151600098900014|13132021006013|0.8470964304741609|4.0
151600098900015|13132021006013|0.9223434951699913|833.0
151600098900291|13132021006013|1.0|428.0
151600098900011|13132021006013|0.9547233091112354|-4.0
151600092100021|13132021006015|0.8481695568400771|0.0
151600092100022|13132021006015|0.9245788667687596|-197.0
151600092100023|13132021006015|0.9215798511734402|-197.0
151600092100024|13132021006015|0.8872942725477287|34.0
151600092100025|13132021006015|0.8264395782643957|34.0
151600092100036|13132021006015|0.835696413678065|0.0
151600092100037|13132021006015|0.6950140297863155|0.0
151600097700028|13132021006016|0.0|-83.0
151600097700016|13132021006016|0.0|-72.0
151600097700010|13132021006016|1.0|-84.0
151600097700011|13132021006016|0.0|185.0
151600097700031|13132021006016|0.0|265.0
151600097700030|13132021006016|1.0|72.0
151600098500014|13132021006017|0.8681849551414769|-203.0
151600098500016|13132021006017|0.627319587628866|480.0
151600098500015|13132021006017|0.609261576971214|291.0
151600098500019|13132021006017|0.6174841772151899|191.0
151600098500013|13132021006017|0.6666666666666666|-203.0
151600098500017|13132021006017|0.8331043956043956|283.0
151600098500023|13132021006017|1.0|-191.0
151600098500012|13132021006017|0.6666666666666666|-203.0
151600093700009|13132021006018|0.6475903614457831|57.0
151600093700023|13132021006018|0.6869009584664537|-57.0
151600093500024|13132021006019|0.8333333333333334|0.0
151600093500025|13132021006019|0.625|0.0
151600093500026|13132021006019|0.8333333333333334|0.0
151600092300007|13132021006021|0.9|0.0
151600092300008|13132021006021|0.8|0.0
151600092300009|13132021006021|0.8|248.0
151600092300010|13132021006021|1.0|0.0
151600136700025|13132021007004|0.6445|133.0
151600136700026|13132021007004|0.690412426352437|-133.0
151600135900004|13132021007016|0.6439329006979307|573.0
151600135900022|13132021007016|0.0|513.0
151600135900023|13132021007016|1.0|-71.5
151600135900026|13132021007016|0.5591453882230328|176.0
151600135900027|13132021007016|1.0|-104.5
151600135900028|13132021007016|1.0|-104.5
151600135900029|13132021007016|0.7215870880968392|-162.5
151600135900005|13132021007016|0.8431938431938432|495.0
151600135900035|13132021007016|0.9178964872167948|-181.5
151600135900033|13132021007016|0.7187146092865232|313.0
151600135900024|13132021007016|1.0|-329.5
151600135700005|13132021007018|0.8414634146341463|-82.0
151600135700007|13132021007018|0.8283552369573874|71.0
151600135700008|13132021007018|0.6306852637962401|34.0
151600135700003|13132021007018|0.8414634146341463|-82.0
151600135700004|13132021007018|0.6160714285714286|-34.0
151600135700009|13132021007018|0.8286169788760462|70.0
151600135100013|13132021007019|0.8925722573293277|-12.0
151600135100014|13132021007019|0.9328342013888888|-14.0
151600135100015|13132021007019|0.9749082007343941|-16.0
151600135100002|13132021007019|0.3976594768242313|4787.0
151600135100009|13132021007019|0.9339489407930472|-62.0
151600135100010|13132021007019|0.9277004424301284|15.0
151600135100012|13132021007019|0.9528865295288653|-9.0
151600135100018|13132021007019|1.0|371.0
151600135100019|13132021007019|0.7542512342292924|871.0
151600135100020|13132021007019|0.7542512342292924|871.0
151600135100011|13132021007019|0.8845728198317839|-6.0
151600135100001|13132021007019|0.9652611403929084|77.0
151600135100016|13132021007019|1.0|-221.0
151600132100008|13132021007020|1.0|-90.0
151600132100009|13132021007020|0.8740079365079365|161.0
151600132100010|13132021007020|0.9133319510678001|-94.0
151600132100011|13132021007020|0.9474742397587333|-94.0
151600132100032|13132021007020|1.0|-40.0
151600132100033|13132021007020|1.0|-40.0
151600132100034|13132021007020|1.0|-40.0
151600132100035|13132021007020|0.871900826446281|186.0
151600132100036|13132021007020|0.6947926711668274|817.0
151600132100037|13132021007020|0.8992229237493929|152.0
151600132100038|13132021007020|0.9011925042589438|143.0
151600132100039|13132021007020|1.0|-303.0
151600132100015|13132021007020|0.0|85.0
151600132100012|13132021007020|0.7545126353790613|-98.0
151600132100013|13132021007020|0.44627192982456143|242.0
151600132100014|13132021007020|1.0|40.0
151600134500059|13132021007026|0.4|-6.0
151600134500032|13132021007026|0.7948717948717948|-34.0
151600134500033|13132021007026|0.8888888888888888|4.0
151600134500030|13132021007026|1.0|-34.0
151600134500031|13132021007026|0.8051948051948052|140.0
151600134500039|13132021007026|0.6666666666666666|-6.0
151600134500058|13132021007026|0.0|28.0
151600134500029|13132021007026|0.0|60.0
151600134500060|13132021007026|0.6666666666666666|-6.0
151600134500024|13132021007026|1.0|28.0
151600134500025|13132021007026|0.0|398.0
151600134500026|13132021007026|1.0|-4.0
151600225300003|13132041001026|0.9515608180839612|-4.0
151600225300004|13132041001026|0.9368165967255748|0.0
151600225300005|13132041001026|0.9025501387652511|0.0
151600225300006|13132041001026|0.8883162397567387|0.0
151600225300007|13132041001026|0.9254747197437657|0.0
151600225300008|13132041001026|0.9836140191169777|0.0
151600225300002|13132041001026|0.9713291579679889|-10.0
151600225300013|13132041001026|0.9211382508619433|0.0
151600225300015|13132041001026|0.9004442002106516|0.0
151600225300016|13132041001026|0.9432980301334929|148.0
151600225300017|13132041001026|0.9947568442536421|153.0
151600225300009|13132041001026|0.9902080783353733|0.0
151600225300014|13132041001026|0.8848040318588849|0.0
151600225300018|13132041001026|1.0|4.0
151600225300010|13132041001026|1.0|98.0
151600225300011|13132041001026|0.9642572768291604|242.0
151600225300012|13132041001026|0.9506962962962963|0.0
151600224900010|13132041001027|0.9787340924313462|-30.0
151600224900011|13132041001027|0.8976744186046511|-30.0
151600224900012|13132041001027|0.8464912280701754|-30.0
151600224900032|13132041001027|0.8267622461170848|-12.0
151600224900045|13132041001027|0.6435714285714286|12.0
151600224900034|13132041001027|0.8372379778051788|-25.0
151600224900013|13132041001027|0.9018276762402089|91.0
151600224900014|13132041001027|0.9784836065573771|91.0
151600224900036|13132041001027|0.846674182638106|-21.0
151600224900007|13132041001027|0.69375|355.0
151600224900008|13132041001027|0.8508771929824561|387.0
151600224900025|13132041001027|0.6635071090047393|-15.0
151600224900038|13132041001027|0.8|48.0
151600224900005|13132041001027|0.9015873015873016|339.0
151600224900006|13132041001027|0.9015873015873016|339.0
151600224900027|13132041001027|0.0|0.0
151600224900040|13132041001027|0.8460918614020951|228.0
151600224900021|13132041001027|1.0|11.0
151600224900022|13132041001027|0.7947761194029851|147.0
151600224900033|13132041001027|0.6325411334552102|-22.0
151600224900039|13132041001027|0.8158508158508159|274.0
151600224900018|13132041001027|0.6919191919191919|-35.0
151600224900019|13132041001027|0.6431924882629108|-5.0
151600224900023|13132041001027|0.8052930056710775|-20.0
151600224900044|13132041001027|0.8424657534246576|4.0
151600224900046|13132041001027|0.8176043557168784|44.0
151600224900037|13132041001027|0.6666666666666666|-20.0
151600224900024|13132041001027|0.7516339869281046|-19.0
151600224900026|13132041001027|0.0|-8.0
151600224900041|13132041001027|0.0|131.0
151600224900042|13132041001027|1.0|-13.0
151600224900015|13132041001027|1.0|-35.0
151600224900009|13132041001027|0.9547811059907834|0.0
151600224900035|13132041001027|1.0|37.0
151600224700028|13132041001028|0.8873663101604278|-17.0
151600224700029|13132041001028|0.8904167016014086|-17.0
151600224700030|13132041001028|0.9270784661869608|-17.0
151600224700031|13132041001028|0.9583737471710314|-17.0
151600224700032|13132041001028|0.974009373668513|-21.0
151600224700017|13132041001028|1.0|51.0
151600224700018|13132041001028|0.9497551789077213|194.0
151600224700019|13132041001028|0.9240139554136361|17.0
151600224700020|13132041001028|0.8871770181351308|17.0
151600224700025|13132041001028|0.9893223819301848|30.0
151600224700026|13132041001028|0.9545329074490319|-17.0
151600224700027|13132041001028|0.924119241192412|-17.0
151600224700021|13132041001028|0.8906073787659095|17.0
151600224700022|13132041001028|0.9273435160227613|17.0
151600224700023|13132041001028|0.9539295392953929|17.0
151600224700024|13132041001028|0.9831024930747922|-21.0
151600225100003|13132041001029|0.8747099767981439|0.0
151600225100004|13132041001029|0.7781217750257998|0.0
151600225100005|13132041001029|0.7633046122655854|0.0
151600225100006|13132041001029|0.9470899470899471|-4.0
151600225100007|13132041001029|0.695054945054945|78.0
151600225100002|13132041001029|0.9332096474953617|0.0
151600224500019|13132041001030|0.9550191991223258|0.0
151600224500020|13132041001030|0.9451505016722408|0.0
151600224500021|13132041001030|0.8484787830264211|101.0
151600224500022|13132041001030|0.8659856996935649|0.0
151600224500015|13132041001030|0.8870603420458212|378.0
151600224500024|13132041001030|0.9543874287303574|0.0
151600224500013|13132041001030|1.0|28.0
151600224500014|13132041001030|0.8870603420458212|378.0
151600224500023|13132041001030|0.9185834850239947|0.0
151600224500016|13132041001030|0.7721617418351477|-35.0
151600220100012|13132041001031|0.9675389591296677|-142.0
151600220100013|13132041001031|0.9526713000469024|-138.0
151600220100014|13132041001031|0.9330102315562736|-135.0
151600220100015|13132041001031|0.9180180441530562|-132.0
151600220100016|13132041001031|0.8884342379958247|-127.0
151600220100017|13132041001031|0.9115236327288305|-123.0
151600220100018|13132041001031|0.9339601804814943|-119.0
151600220100019|13132041001031|0.9470465890183029|-114.0
151600220100020|13132041001031|0.9517122258936618|-111.0
151600220100007|13132041001031|0.8151414920984932|26.0
151600220100008|13132041001031|0.8489251297257228|392.0
151600220100027|13132041001031|0.84375|-134.0
151600220100028|13132041001031|0.9|-134.0
151600220100029|13132041001031|0.9375|-134.0
151600220100034|13132041001031|0.9120568977195755|474.0
151600220100035|13132041001031|0.879324280633689|52.0
151600220100036|13132041001031|0.8859120521172639|164.0
151600220100025|13132041001031|0.9375|-134.0
151600220100026|13132041001031|0.9|-134.0
151600220100031|13132041001031|0.9003147953830011|-134.0
151600220100032|13132041001031|0.9212598425196851|-134.0
151600220100033|13132041001031|0.9488543371522095|-74.0
151600220100042|13132041001031|0.7917308680020544|191.0
151600220100030|13132041001031|0.7235543018335684|-134.0
151600220100006|13132041001031|0.864364398188822|36.0
151600220100011|13132041001031|0.9780245470485096|-136.0
151600220100024|13132041001031|0.9642857142857143|-134.0
151600220100005|13132041001031|0.7969642857142857|46.0
151600220100004|13132041001031|0.9249740932642487|56.0
151600220100021|13132041001031|0.8036704263047219|-107.0
151600220100039|13132041001031|0.8508771929824561|239.0
151600220100045|13132041001031|0.8571630603874982|33.0
151600220100046|13132041001031|0.9240033539141703|35.0
151600220100047|13132041001031|0.9684765314240255|5.0
151600220100043|13132041001031|0.9597347799879445|29.0
151600220100044|13132041001031|0.9110993283845882|31.0
151600220100041|13132041001031|0.925547883518463|191.0
151600220100003|13132041001031|0.9621739582250858|59.0
151600220100023|13132041001031|0.47563123899001764|288.0
151600220100037|13132041001031|0.9025673400673401|158.0
151600220100040|13132041001031|0.69375|207.0
151600220100009|13132041001031|1.0|70.0
151600220100048|13132041001031|0.0|28.0
151600220100022|13132041001031|1.0|-31.0
151600220100038|13132041001031|0.0|252.0
151600222700006|13132041001032|0.9404871323529411|0.0
151600222700007|13132041001032|0.9715652600588812|0.0
151600222700008|13132041001032|0.9586291962529586|-1.0
151600222700009|13132041001032|0.9734268784761351|60.0
151600222700010|13132041001032|0.9607822587406725|0.0
151600222700011|13132041001032|0.9424341312070988|0.0
151600222700012|13132041001032|0.914424214107375|0.0
151600222700013|13132041001032|0.878317595127675|0.0
151600222700014|13132041001032|0.9114325887486048|0.0
151600222700015|13132041001032|0.9586403412635519|0.0
151600222700016|13132041001032|0.9532091462876313|20.0
151600222700005|13132041001032|0.9535149241559289|0.0
151600222700001|13132041001032|0.987510813148789|41.0
151600222700002|13132041001032|0.9632948831706596|0.0
151600222700003|13132041001032|0.9477723055778261|0.0
151600222700004|13132041001032|0.9514821356372226|0.0
151600222700017|13132041001032|0.9642304794384741|114.0
151600222700018|13132041001032|0.9520311149524633|104.0
151600222500003|13132041001033|0.9386786605988703|0.0
151600222500004|13132041001033|0.9131746825942836|0.0
151600222500005|13132041001033|0.8807703328356633|0.0
151600222500014|13132041001033|0.9523221401440123|-15.0
151600222500015|13132041001033|0.9293462095222986|0.0
151600222500016|13132041001033|0.9322983962909478|0.0
151600222500001|13132041001033|0.9727385377942999|36.0
151600222500002|13132041001033|0.958609576427256|0.0
151600222500006|13132041001033|0.9481690788717123|0.0
151600222500008|13132041001033|0.9839797639123102|0.0
151600222500020|13132041001033|0.9669408477311189|0.0
151600222500009|13132041001033|0.9811030152242166|129.0
151600222500010|13132041001033|0.9587819844853537|50.0
151600222500011|13132041001033|0.9861136050757168|42.0
151600222500017|13132041001033|0.9579505077476189|-15.0
151600222500018|13132041001033|0.9680515153775391|-15.0
151600222500019|13132041001033|0.9808814650835178|0.0
151600222500012|13132041001033|0.9640498899486427|40.0
151600222500013|13132041001033|0.9581193445830276|-12.0
151600241100011|13132041001034|0.7889780258109522|-33.0
151600241100012|13132041001034|0.9106487148102815|-7.0
151600241100001|13132041001034|0.9008363201911589|26.0
151600241100010|13132041001034|0.7048064653339005|11.0
151600241100005|13132041001034|0.0|-3.0
151600241100002|13132041001034|0.8625715773034878|41.0
151600241100009|13132041001034|0.6705539358600583|3.0
151600241100008|13132041001034|0.0|-5.0
151600241100004|13132041001034|0.0|43.0
151600241100003|13132041001034|0.0|-23.0
151600196900027|13132041001035|0.6615384615384615|-22.0
151600196900026|13132041001035|0.671875|-33.0
151600196900002|13132041001035|0.8449062341611758|381.0
151600196900008|13132041001035|0.0|51.0
151600196900022|13132041001035|0.9184188393608074|-70.0
151600196900021|13132041001035|0.8820960698689956|-48.0
151600196900025|13132041001035|0.8595744680851064|0.0
151600196900024|13132041001035|0.8951548848292296|0.0
151600196900001|13132041001035|0.6146755162241888|433.0
151600196900004|13132041001035|0.6761811023622047|65.0
151600196900023|13132041001035|0.7925457102672293|-66.0
151600196900003|13132041001035|1.0|75.0
151600197100023|13132041001038|0.0|-264.0
151600197100013|13132041001038|1.0|-441.0
151600197100014|13132041001038|0.0|132.0
151600197100015|13132041001038|0.0|132.0
151600197100016|13132041001038|0.0|1998.0
151600197100022|13132041001038|0.0|-264.0
151600197100001|13132041001038|0.0|13330.0
151600220500003|13132041001040|0.0|-349.5
151600220500025|13132041001040|0.0|-202.5
151600220500023|13132041001040|0.0|552.0
151600220300003|13132041001041|0.926855726018906|-7.0
151600220300002|13132041001041|0.9365800187911055|-107.5
151600220300014|13132041001041|0.8481056656239138|-380.5
151600220300011|13132041001041|1.0|114.5
151600220300013|13132041001041|0.6090863704443334|468.5
151600220300004|13132041001041|1.0|-512.5
151600220300010|13132041001041|0.5887120984689282|1996.5
151600243300005|13132041001045|0.9166666666666666|-425.0
151600243300002|13132041001045|0.7619047619047619|-5.0
151600243300004|13132041001045|0.8421052631578947|-425.0
151600243300007|13132041001045|0.9316739873108834|5.0
151600243300006|13132041001045|0.9316739873108834|5.0
151600243300008|13132041001045|1.0|1299.0
151600243300009|13132041001045|1.0|1299.0
151600243300024|13132041001045|1.0|-420.0
151600243300144|13132041001045|0.5844763595288043|1517.0
151600243300001|13132041001045|0.9230769230769231|-425.0
151600243500004|13132041001046|0.8289723170269245|23.0
151600243500007|13132041001046|0.0|84.0
151600243500005|13132041001046|0.6299711815561959|-23.0
151600243500006|13132041001046|0.8348128135854882|-23.0
151600250500003|13132041002001|0.0|-145.0
151600250500002|13132041002001|0.0|-145.0
151600289500020|13132041002001|0.0|613.0
151600289500019|13132041002001|1.0|145.0
151600232500014|13132041002011|0.0|-117.0
151600232500002|13132041002011|0.6381443298969072|0.0
151600232500003|13132041002011|0.8372739916550765|0.0
151600232500001|13132041002011|0.8220451527224436|51.0
151600250300002|13132041002013|0.0|466.0
151600250300004|13132041002013|0.0|-466.0
151600217300075|13132041002014|0.9301873023595232|-8.5
151600217300076|13132041002014|0.8891702376314764|-13.5
151600217300077|13132041002014|0.8595368103935229|226.5
151600217300078|13132041002014|1.0|-5.5
151600217300073|13132041002014|0.0|-1.0
151600217300086|13132041002014|0.0|173.5
151600217300087|13132041002014|1.0|-65.5
151600217300083|13132041002014|0.0|253.5
151600217300084|13132041002014|0.0|253.5
151600217300072|13132041002014|0.0|295.5
151600217300074|13132041002014|0.8283987915407856|-11.5
